,Unnamed: 0,Filenames,aeroplane,bicycle,bird,boat,bottle,bus,car,cat,chair,cow,diningtable,dog,horse,motorbike,person,pottedplant,sheep,sofa,train,tvmonitor
3867,3867,003985.jpg,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0
3868,3868,009510.jpg,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1
3869,3869,005560.jpg,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3870,3870,004218.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3871,3871,004007.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
3872,3872,000507.jpg,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3873,3873,007472.jpg,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3874,3874,000096.jpg,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
3875,3875,006415.jpg,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0
3876,3876,007173.jpg,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0
3877,3877,005758.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3878,3878,006743.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3879,3879,000961.jpg,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1
3880,3880,004485.jpg,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0
3881,3881,002720.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
3882,3882,003041.jpg,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1
3883,3883,008289.jpg,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
3884,3884,005837.jpg,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0
3885,3885,007609.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3886,3886,007982.jpg,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1
3887,3887,001216.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3888,3888,007349.jpg,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
3889,3889,002920.jpg,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
3890,3890,009529.jpg,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,1,1,0,0
3891,3891,008192.jpg,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
3892,3892,007894.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
3893,3893,007648.jpg,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0
3894,3894,009590.jpg,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
3895,3895,001909.jpg,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1
3896,3896,009630.jpg,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1
3897,3897,002840.jpg,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
3898,3898,007462.jpg,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0
3899,3899,009021.jpg,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0
3900,3900,009483.jpg,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1
3901,3901,000817.jpg,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1
3902,3902,005925.jpg,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
3903,3903,003862.jpg,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
3904,3904,004268.jpg,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0
3905,3905,007354.jpg,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0
3906,3906,000670.jpg,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0
3907,3907,004586.jpg,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3908,3908,000223.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
3909,3909,000795.jpg,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
3910,3910,006752.jpg,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
3911,3911,005120.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
3912,3912,003920.jpg,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
3913,3913,004094.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3914,3914,004664.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3915,3915,002106.jpg,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
3916,3916,000722.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
3917,3917,009341.jpg,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1
3918,3918,001449.jpg,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3919,3919,001416.jpg,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0
3920,3920,005931.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3921,3921,004226.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3922,3922,007403.jpg,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3923,3923,000593.jpg,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
3924,3924,003130.jpg,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
3925,3925,006756.jpg,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
3926,3926,001508.jpg,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
3927,3927,009837.jpg,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
3928,3928,002495.jpg,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3929,3929,003048.jpg,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0
3930,3930,003283.jpg,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,1,0,1,0,0
3931,3931,002499.jpg,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0
3932,3932,009583.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3933,3933,000292.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3934,3934,002235.jpg,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0
3935,3935,007190.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
3936,3936,003265.jpg,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1
3937,3937,007623.jpg,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0
3938,3938,005142.jpg,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
3939,3939,003633.jpg,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
3940,3940,001478.jpg,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,1
3941,3941,009009.jpg,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0
3942,3942,006347.jpg,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
3943,3943,002522.jpg,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
3944,3944,009031.jpg,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1
3945,3945,004227.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
3946,3946,007707.jpg,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0
3947,3947,005661.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
3948,3948,008525.jpg,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1
3949,3949,006006.jpg,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0
3950,3950,001722.jpg,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0
3951,3951,007835.jpg,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0
3952,3952,002580.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3953,3953,002694.jpg,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0
3954,3954,008021.jpg,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0
3955,3955,001502.jpg,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
3956,3956,001476.jpg,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
3957,3957,009854.jpg,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0
3958,3958,004680.jpg,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0
3959,3959,001819.jpg,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3960,3960,006853.jpg,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,1,0,1
3961,3961,006979.jpg,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1
3962,3962,003870.jpg,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1
3963,3963,005677.jpg,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
3964,3964,002463.jpg,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0
3965,3965,000576.jpg,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0
3966,3966,008420.jpg,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
3967,3967,006302.jpg,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1
3968,3968,002482.jpg,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1
3969,3969,006921.jpg,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1
3970,3970,008328.jpg,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
3971,3971,007377.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
3972,3972,006389.jpg,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3973,3973,001089.jpg,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3974,3974,002707.jpg,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
3975,3975,007000.jpg,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
3976,3976,007986.jpg,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
3977,3977,002591.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3978,3978,002656.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
3979,3979,002894.jpg,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
3980,3980,005673.jpg,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0
3981,3981,006137.jpg,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
3982,3982,000227.jpg,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0
3983,3983,004024.jpg,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0
3984,3984,006817.jpg,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0
3985,3985,002017.jpg,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
3986,3986,006832.jpg,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1
3987,3987,004030.jpg,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1
3988,3988,008941.jpg,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
3989,3989,000475.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3990,3990,007725.jpg,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
3991,3991,002535.jpg,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0
3992,3992,009757.jpg,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3993,3993,001399.jpg,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
3994,3994,002887.jpg,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
3995,3995,007875.jpg,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0
3996,3996,006333.jpg,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
3997,3997,005289.jpg,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3998,3998,004923.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3999,3999,000183.jpg,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0,1,0,1
4000,4000,008700.jpg,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
4001,4001,002792.jpg,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1
4002,4002,003813.jpg,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
4003,4003,009662.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4004,4004,002655.jpg,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0
4005,4005,001302.jpg,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1
4006,4006,007867.jpg,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0
4007,4007,004497.jpg,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0
4008,4008,003442.jpg,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
4009,4009,006268.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4010,4010,008664.jpg,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
4011,4011,005402.jpg,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
4012,4012,004381.jpg,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4013,4013,000160.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4014,4014,008392.jpg,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
4015,4015,003584.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
4016,4016,003456.jpg,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0
4017,4017,001856.jpg,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0
4018,4018,001694.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
4019,4019,002073.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
4020,4020,007412.jpg,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
4021,4021,007196.jpg,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
4022,4022,005492.jpg,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
4023,4023,001863.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4024,4024,003613.jpg,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
4025,4025,003180.jpg,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4026,4026,001046.jpg,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1
4027,4027,004616.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4028,4028,003906.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4029,4029,004969.jpg,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4030,4030,006356.jpg,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,1,0,1
4031,4031,001415.jpg,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
4032,4032,003903.jpg,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0
4033,4033,003545.jpg,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
4034,4034,009313.jpg,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0
4035,4035,002421.jpg,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0
4036,4036,002628.jpg,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0
4037,4037,004862.jpg,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
4038,4038,005890.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4039,4039,004418.jpg,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4040,4040,007434.jpg,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1
4041,4041,007823.jpg,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0
4042,4042,002686.jpg,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4043,4043,007306.jpg,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0
4044,4044,005656.jpg,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
4045,4045,005727.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
4046,4046,004757.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
4047,4047,000813.jpg,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4048,4048,008640.jpg,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,1
4049,4049,002121.jpg,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4050,4050,008379.jpg,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
4051,4051,005462.jpg,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
4052,4052,000744.jpg,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0
4053,4053,007837.jpg,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4054,4054,005218.jpg,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0
4055,4055,000253.jpg,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1
4056,4056,003174.jpg,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0
4057,4057,008992.jpg,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0
4058,4058,009044.jpg,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4059,4059,000615.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
4060,4060,000341.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4061,4061,003888.jpg,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
4062,4062,007158.jpg,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0
4063,4063,004619.jpg,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0
4064,4064,003558.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
4065,4065,004328.jpg,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0
4066,4066,006195.jpg,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0
4067,4067,001005.jpg,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
4068,4068,005141.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
4069,4069,000313.jpg,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4070,4070,004646.jpg,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,1,1,0,0
4071,4071,005616.jpg,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0
4072,4072,006700.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4073,4073,006897.jpg,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1
4074,4074,003245.jpg,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4075,4075,003084.jpg,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
4076,4076,005237.jpg,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
4077,4077,003649.jpg,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0
4078,4078,002872.jpg,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
4079,4079,009370.jpg,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
4080,4080,001584.jpg,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0
4081,4081,006242.jpg,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4082,4082,007632.jpg,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0
4083,4083,000423.jpg,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
4084,4084,008996.jpg,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0
4085,4085,002900.jpg,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1
4086,4086,007209.jpg,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
4087,4087,007949.jpg,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
4088,4088,008712.jpg,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4089,4089,009783.jpg,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0
4090,4090,008974.jpg,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
4091,4091,002161.jpg,1,0,0,0,1,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0
4092,4092,004914.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
4093,4093,006199.jpg,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0
4094,4094,009198.jpg,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1
4095,4095,006692.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0
4096,4096,009777.jpg,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0
4097,4097,004663.jpg,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,1,0
4098,4098,006975.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
4099,4099,001410.jpg,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
4100,4100,008829.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
4101,4101,001173.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4102,4102,009428.jpg,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
4103,4103,001021.jpg,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1
4104,4104,002097.jpg,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
4105,4105,000765.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
4106,4106,001380.jpg,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1
4107,4107,008515.jpg,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
4108,4108,005498.jpg,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,1
4109,4109,007053.jpg,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1
4110,4110,009759.jpg,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0
4111,4111,005646.jpg,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4112,4112,004865.jpg,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
4113,4113,000681.jpg,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0
4114,4114,002726.jpg,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0
4115,4115,006620.jpg,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
4116,4116,009223.jpg,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4117,4117,003542.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4118,4118,007456.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4119,4119,000836.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4120,4120,004393.jpg,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
4121,4121,004915.jpg,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4122,4122,008421.jpg,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
4123,4123,006905.jpg,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0
4124,4124,001153.jpg,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
4125,4125,009952.jpg,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4126,4126,003340.jpg,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
4127,4127,001852.jpg,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1
4128,4128,005832.jpg,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0
